timestamp,open,high,low,close,volume
1759603800000,121600.01,121626.2,121600.01,121605.72,6.97968
1759604100000,121595.42,121595.42,121510.0,121547.69,56.01578
1759604400000,121574.66,121665.98,121574.65,121665.97,23.38991
1759604700000,121665.97,121669.0,121640.0,121659.0,10.3184
1759605000000,121669.0,121800.98,121668.99,121800.98,46.87416
1759605300000,121800.98,121800.98,121754.01,121754.02,8.2602
1759605600000,121754.01,121866.87,121754.01,121832.81,16.80358
1759605900000,121849.42,121865.9,121840.81,121840.81,5.83821
1759606200000,121826.02,121876.37,121826.01,121876.37,11.2394
1759606500000,121876.36,121903.11,121855.79,121903.11,9.98856
1759606800000,121904.99,121949.9,121887.87,121887.87,33.21865
1759607100000,121887.87,121887.87,121881.0,121881.01,4.49219
1759607400000,121881.01,121925.29,121881.0,121925.29,23.66366
1759607700000,121930.0,121944.3,121929.99,121944.3,7.58316
1759608000000,121959.25,122079.65,121935.29,121935.3,62.94114
1759608300000,121897.96,121973.26,121891.49,121919.8,19.88261
1759608600000,121919.79,121947.81,121919.79,121939.97,8.13526
1759608900000,121939.97,122034.39,121939.96,122010.84,18.37495
1759609200000,121985.49,122023.0,121985.49,122023.0,3.55133
1759609500000,122036.67,122057.28,122022.2,122057.28,6.5128
1759609800000,122057.28,122057.28,122000.0,122000.0,8.28888
1759610100000,121995.18,122044.23,121986.29,122044.22,10.62697
1759610400000,122044.22,122044.23,122022.99,122029.47,9.11689
1759610700000,122029.48,122061.83,121993.36,121993.36,12.53082
1759611000000,121993.37,121993.37,121903.03,121940.5,10.44657
1759611300000,121940.51,121971.03,121916.88,121932.82,16.93927
1759611600000,121892.89,121949.88,121871.01,121949.87,16.91654
1759611900000,121958.93,121968.8,121952.49,121968.8,10.92713
1759612200000,121968.79,122089.99,121968.79,122089.99,68.64446
1759612500000,122142.22,122196.95,122097.66,122196.94,24.9166
1759612800000,122200.0,122236.69,122199.99,122236.68,20.37522
1759613100000,122236.69,122319.99,122236.69,122313.26,27.50112
1759613400000,122327.32,122327.33,122306.0,122322.04,16.54203
1759613700000,122322.03,122329.0,122236.66,122258.62,13.68463
1759614000000,122258.62,122347.55,122247.0,122327.24,19.50326
1759614300000,122319.72,122319.72,122188.88,122188.88,31.36972
1759614600000,122188.88,122188.89,122188.88,122188.88,3.24043
1759614900000,122188.88,122190.68,122188.88,122190.68,5.70779
1759615200000,122190.67,122230.8,122186.03,122186.04,14.77894
1759615500000,122148.58,122207.08,122139.98,122178.63,6.7806
1759615800000,122178.62,122186.04,122156.14,122186.03,7.8444
1759616100000,122195.85,122195.86,122195.85,122195.85,5.15954
1759616400000,122195.85,122195.86,122194.62,122194.99,9.3385
1759616700000,122195.99,122275.02,122195.99,122234.24,6.71397
1759617000000,122234.25,122312.26,122234.24,122312.25,14.9459
1759617300000,122363.23,122363.23,122278.0,122278.0,8.99831
1759617600000,122278.0,122278.01,122278.0,122278.01,9.64688
1759617900000,122292.43,122334.0,122292.43,122333.99,6.48554
1759618200000,122334.0,122334.0,122212.79,122242.69,33.72276
1759618500000,122242.69,122304.83,122242.68,122287.2,11.37908
1759618800000,122287.19,122287.2,122242.76,122250.07,6.30407
1759619100000,122250.08,122272.95,122250.07,122272.94,5.07563
1759619400000,122284.17,122292.44,122256.0,122256.01,5.59772
1759619700000,122256.0,122256.01,122230.0,122230.01,10.29959
1759620000000,122230.01,122230.01,122214.0,122214.0,5.77843
1759620300000,122214.0,122214.01,122214.0,122214.0,1.81824
1759620600000,122214.0,122290.0,122214.0,122286.0,18.78464
1759620900000,122300.0,122300.0,122273.02,122299.99,9.19653
1759621200000,122299.99,122340.0,122299.99,122340.0,13.67585
1759621500000,122340.0,122410.0,122339.99,122382.8,30.46144
1759621800000,122380.6,122380.61,122347.56,122347.57,13.5208
1759622100000,122347.57,122379.99,122347.56,122379.99,5.52842
1759622400000,122390.99,122410.0,122325.03,122325.03,16.06349
1759622700000,122325.03,122325.04,122280.03,122280.04,13.97604
1759623000000,122280.04,122280.04,122253.3,122253.31,9.82598
1759623300000,122253.3,122323.8,122253.3,122323.79,13.6423
1759623600000,122302.1,122383.43,122302.09,122383.43,9.48502
1759623900000,122383.43,122405.07,122361.05,122404.02,17.91556
1759624200000,122404.01,122404.02,122321.73,122353.54,16.18128
1759624500000,122353.53,122353.54,122335.6,122335.6,3.14187
1759624800000,122335.6,122339.19,122271.33,122271.34,8.35261
1759625100000,122271.34,122271.34,122265.5,122266.6,4.76264
1759625400000,122249.1,122249.11,122159.28,122186.03,45.76003
1759625700000,122185.01,122185.02,122162.77,122162.77,11.1061
1759626000000,122157.71,122172.59,122157.7,122172.59,10.37597
1759626300000,122238.42,122275.93,122238.41,122275.92,6.17451
1759626600000,122275.92,122306.53,122265.5,122306.53,14.09024
1759626900000,122306.52,122306.53,122244.4,122244.4,10.57482
1759627200000,122235.73,122258.44,122136.0,122258.43,95.85027
1759627500000,122239.01,122298.5,122196.94,122248.01,30.53024
1759627800000,122248.01,122292.44,122248.01,122292.44,17.23281
1759628100000,122278.1,122349.44,122278.1,122349.43,39.37654
1759628400000,122349.44,122410.0,122349.43,122410.0,13.14668
1759628700000,122390.98,122390.98,122324.36,122349.78,15.30224
1759629000000,122360.0,122398.83,122359.99,122371.04,7.754
1759629300000,122371.05,122375.0,122371.04,122375.0,10.86017
1759629600000,122377.71,122379.9,122342.0,122352.0,20.58105
1759629900000,122351.99,122376.49,122351.99,122376.48,10.0629
1759630200000,122376.48,122398.83,122376.48,122398.82,6.80126
1759630500000,122398.83,122398.83,122378.51,122378.51,14.47609
1759630800000,122382.91,122425.01,122382.9,122416.37,28.11014
1759631100000,122416.38,122762.47,122416.37,122762.46,231.85024
1759631400000,122853.91,124182.0,122835.0,124154.67,1006.40023
1759631700000,124131.6,124362.28,123870.03,123908.17,396.2508
1759632000000,123831.61,123831.61,123479.35,123672.0,179.02293
